"CATCH_REPORT_TYPE_CODE","YEAR","EL_REPORT_ID","TRIP_TARGET_DATE","LANDING_DATE","PORT_CODE","PROCESSING_SECTOR","CATCHER_VESSEL_ID","MANAGEMENT_PROGRAM_CODE","AGENCY_GEAR_CODE","ADFG_STAT_AREA_CODE","REPORTING_AREA_CODE","ESTIMATED_COUNT","RATE_PRECEDENCE","RATE","RETAINED_GF_WEIGHT","TOTAL_GF_BASIS_WEIGHT","MANUAL_CALC_EXAMPLE"
"OBS",2018,,"7/7/2018",,,"M",3373,"OA","NPT","715202","541",0,50,0,30.7845569,31.78538,0
"OBS",2018,,"8/11/2018",,,"CP",3423,"A80","NPT","835200","543",0,50,0,24.4473,24.4473,0
"OBS",2018,,"7/14/2018",,,"CP",1879,"RPP","NPT","505730","630",0,50,0,17.6385526,17.66058,0
"OBS",2018,,"7/28/2018",,,"CP",4635,"A80","NPT","725201","541",0,50,0,18.8741223,19.74738,0
"OBS",2018,,"3/3/2018",,,"CP",3423,"A80","NPT","845202","543",0,50,0,33.9633,33.9633,0
"OBS",2018,,"6/30/2018",,,"CP",34017,"A80","NPT","785131","542",0,50,0,8.20836,8.979,0
"OBS",2018,,"8/11/2018",,,"CP",3367,"OA","NPT","645331","610",0,50,0,14.72922,14.878,0
"OBS",2018,,"3/31/2018",,,"CP",3423,"A80","NPT","715202","541",0,50,0,47.92754,47.92754,0
"ELLR",2018,4559931,"9/2/2018","9/3/2018","KCO","S",1889,"OA","PTR","605431","610",7.16118076563678772836,40,0.1082590428,66.1392106545,66.1485690287,7.16118076563678772836
"ELLR",2018,4003553,"3/21/2018","3/22/2018","KOD","S",2791,"OA","PTR","545732","620",0.98191281405908298994,40,0.0080175478,120.7367634542,122.4704658523,0.98191281405908298994
"OBS",2018,,"2/17/2018",,,"CP",2733,"A80","NPT","855231","543",0,50,0,15.6657662,16.25645,0
"ELLR",2018,3999947,"3/11/2018","3/12/2018","SPT","S",1846,"OA","PTR","605507","610",3.7330819205690917776,40,0.0813992785,45.8613637536,45.8613637536,3.7330819205690917776
"OBS",2018,,"5/5/2018",,,"CP",4093,"CDQ","NPT","725130","541",0,50,0,42.20012,42.20012,0
"OBS",2018,,"3/31/2018",,,"CP",34017,"A80","NPT","725130","541",0,50,0,35.31983,35.57518,0
"ELLR",2018,3998980,"3/2/2018","3/6/2018","KOD","S",405,"OA","NPT","505800","630",0,40,0,6.1200371959,7.2589653743,0
"ELLR",2018,4008594,"4/7/2018","4/10/2018","KOD","S",1191,"OA","NPT","535602","630",0,40,0,12.5167189386,13.6812670162,0
"ELLR",2018,4043689,"5/27/2018","5/28/2018","KOD","S",823,"RPP","PTR","495730","630",0,50,0,101.3692764397,101.4424589244,0
"OBS",2018,,"11/10/2018",,,"CP",2134,"A80","NPT","715202","541",0,50,0,10.075717,10.42976,0
"ELLR",2018,4617409,"10/1/2018","10/2/2018","SPT","S",4614,"OA","PTR","605503","610",13.1150922646539460068,40,0.2045957941,64.0848908105,64.102452948,13.1150922646539460068
"ELLR",2018,4003893,"3/22/2018","3/23/2018","KOD","S",7079,"OA","PTR","545732","620",0.99876379679821277224,40,0.0080175478,122.8087734003,124.5722285308,0.99876379679821277224
"OBS",2018,,"8/11/2018",,,"CP",4093,"A80","NPT","845130","543",0,50,0,7.04372,7.6807,0
"OBS",2018,,"4/7/2018",,,"CP",2134,"A80","NPT","725201","541",0,50,0,12.9359,13.05032,0
"OBS",2018,,"10/27/2018",,,"CP",3819,"A80","NPT","715202","541",0,50,0,4.7273845,5.73374,0
"OBS",2018,,"6/23/2018",,,"CP",2733,"CDQ","NPT","715202","541",0,50,0,41.2535778,43.48655,0
"OBS",2018,,"3/31/2018",,,"CP",34017,"A80","NPT","725201","541",0,50,0,17.81,17.81,0
"OBS",2018,,"4/21/2018",,,"CP",4093,"A80","NPT","715202","541",9.145272300305608,50,0.1669559443,54.76113,54.77656,9.145272300305608
"OBS",2018,,"6/16/2018",,,"CP",4093,"RPP","NPT","585431","620",0,50,0,10.08409,10.54107,0
"OBS",2018,,"8/18/2018",,,"CP",2733,"A80","NPT","715202","541",0,50,0,13.9355888,15.90641,0
"OBS",2018,,"3/10/2018",,,"M",3373,"OA","NPT","715202","541",0,50,0,28.17337,28.20744,0
"OBS",2018,,"7/28/2018",,,"CP",3835,"A80","NPT","795230","542",0,50,0,13.81008,14.07681,0
"OBS",2018,,"7/7/2018",,,"CP",4093,"RPP","NPT","525600","630",0.02730066688368,50,0.001474056,17.804956,18.52078,0.02730066688368
"OBS",2018,,"9/8/2018",,,"CP",3367,"OA","NPT","645331","610",0,50,0,0.1811403,0.20569,0
"ELLR",2018,4601350,"9/1/2018","9/2/2018","AKU","S",1043,"OA","PTR","655330","610",10.3894544131842118886,40,0.0906931465,114.5561138204,114.5561138204,10.3894544131842118886
"OBS",2018,,"7/28/2018",,,"CP",661,"CDQ","NPT","725201","541",0.0164939865783,50,0.0714025393,0.2235741,0.231,0.0164939865783
"OBS",2018,,"8/11/2018",,,"CP",2733,"A80","NPT","795230","542",0,50,0,33.2647497,36.44053,0
"OBS",2018,,"9/8/2018",,,"CP",3367,"OA","NPT","645331","610",0,50,0,16.8004287,17.17764,0
"OBS",2018,,"10/27/2018",,,"CP",4093,"A80","NPT","725201","541",0,50,0,17.265435,17.32121,0
"OBS",2018,,"9/1/2018",,,"CP",34017,"A80","NPT","725201","541",0,50,0,3.7618515,3.83341,0
"ELLR",2018,4057746,"5/20/2018","5/23/2018","WHT","S",779,"SMS","NPT","486033","649",0.00091056474578322144,20,0.0456239008,0.0199580643,0.0199580643,0.00091056474578322144
"ELLR",2018,3999969,"3/11/2018","3/12/2018","KOD","S",4131,"OA","PTR","545732","620",1.23201498971273004414,40,0.0088638138,137.0261726456,138.9937805003,1.23201498971273004414
"OBS",2018,,"7/28/2018",,,"M",3373,"OA","NPT","845202","543",0,50,0,24.9997869,26.044,0
"ELLR",2018,4617645,"10/3/2018","10/3/2018","SPT","S",4614,"OA","PTR","605503","610",11.90618640502481278776,40,0.2045957941,58.1777573759,58.1937006936,11.90618640502481278776
"OBS",2018,,"7/21/2018",,,"CP",4093,"OA","NPT","665301","610",0,50,0,0.71577,0.71687,0
"OBS",2018,,"8/25/2018",,,"CP",3423,"A80","NPT","715202","541",0,50,0,16.8575891,17.19537,0
"OBS",2018,,"9/29/2018",,,"CP",367,"OA","NPT","525702","630",0,50,0,11.33447,13.38233,0
"OBS",2018,,"9/1/2018",,,"CP",34017,"A80","NPT","725201","541",0,50,0,6.8853312,6.98291,0
"ELLR",2018,3994637,"2/14/2018","2/14/2018","KOD","S",1191,"OA","PTR","525732","630",25.81361636762165590527,40,0.2152939161,119.3433276936,119.8994232407,25.81361636762165590527
"OBS",2018,,"7/7/2018",,,"CP",4093,"RPP","NPT","505730","630",0.01489038305184,50,0.001474056,9.598027,10.10164,0.01489038305184
"OBS",2018,,"8/25/2018",,,"CP",3835,"A80","NPT","715202","541",0,50,0,30.04182,30.07708,0
"OBS",2018,,"4/7/2018",,,"CP",4093,"A80","NPT","845130","543",0.7359566974032,50,0.0512790341,14.2546011,14.352,0.7359566974032
"ELLR",2018,4619697,"10/12/2018","10/15/2018","KOD","S",1234,"OA","NPT","515700","630",1.6295444673522176155,40,0.009795055,151.9426673314,166.3639936021,1.6295444673522176155
"ELLR",2018,4001909,"3/19/2018","3/20/2018","KOD","S",1674,"OA","PTR","545732","620",1.13291503110334800824,40,0.0080175478,139.3041135277,141.3044311508,1.13291503110334800824
"OBS",2018,,"3/31/2018",,,"CP",2134,"A80","NPT","725201","541",0,50,0,27.08579,27.09768,0
"ELLR",2018,4249227,"6/17/2018","6/19/2018","KOD","S",3402,"RPP","NPT","505730","630",0,50,0,27.5983741603,28.3971621666,0
"ELLR",2018,4026870,"5/12/2018","5/16/2018","KOD","S",993,"RPP","NPT","515630","630",0,50,0,0.0647914942,0.0658909903,0
"OBS",2018,,"7/28/2018",,,"CP",2733,"A80","NPT","855231","543",0,50,0,29.9666818,33.56475,0
"OBS",2018,,"8/18/2018",,,"CP",3819,"RPP","NPT","515700","630",0,50,0,32.2634,32.2634,0
"OBS",2018,,"11/3/2018",,,"M",11770,"CDQ","NPT","725201","541",0,50,0,24.0462684,24.92639,0
"OBS",2018,,"3/31/2018",,,"CP",367,"OA","NPT","525702","630",0,50,0,5.8151504196,5.9056229825,0
"OBS",2018,,"9/29/2018",,,"CP",367,"OA","NPT","525702","630",0,50,0,16.27677,17.34532,0
"ELLR",2018,4614362,"9/20/2018","9/21/2018","KOD","S",31729,"OA","PTR","515700","630",1.71299487104126247216,40,0.0764789928,22.2096968047,22.3982404622,1.71299487104126247216
"OBS",2018,,"6/23/2018",,,"CP",661,"CDQ","NPT","835200","543",0,50,0,22.2961761,22.628,0
"ELLR",2018,4614957,"9/19/2018","9/20/2018","KOD","S",5,"OA","NPT","515700","630",3.79155416411646119972,40,0.0318554179,97.8162596346,119.0238400268,3.79155416411646119972
"OBS",2018,,"2/24/2018",,,"CP",2134,"A80","NPT","715202","541",0,50,0,25.4954683,25.87425,0
"OBS",2018,,"8/4/2018",,,"CP",3835,"A80","NPT","785131","542",0,50,0,11.02902,11.095,0
"OBS",2018,,"10/20/2018",,,"CP",2134,"A80","NPT","725201","541",0,50,0,33.0264251,33.51361,0
"ELLR",2018,3993351,"2/4/2018","2/7/2018","KOD","S",2010,"OA","PTR","535802","630",0.60582248796384933176,50,0.0768226166,7.8494159628,7.8859913236,0.60582248796384933176
"ELLR",2018,3999745,"3/10/2018","3/11/2018","KOD","S",2142,"OA","PTR","545732","620",0.66471682895335805685,40,0.0100682205,65.2767047629,66.0212824057,0.66471682895335805685
"OBS",2018,,"10/20/2018",,,"CP",2134,"A80","NPT","715202","541",0,50,0,32.8359868,33.30206,0
"ELLR",2018,3994614,"2/12/2018","2/13/2018","KOD","S",32645,"OA","PTR","535706","630",29.18999857592573638674,40,0.2152939161,134.9532555148,135.5820875234,29.18999857592573638674
"OBS",2018,,"6/30/2018",,,"CP",661,"CDQ","NPT","735230","541",0,50,0,10.3107213,10.46435,0
"OBS",2018,,"8/18/2018",,,"CP",3819,"RPP","NPT","575502","620",0,50,0,51.5254075,53.18891,0
"ELLR",2018,4015153,"5/2/2018","5/3/2018","KOD","S",1571,"RPP","NPT","485730","630",0,50,0,99.1636223417,100.7055958745,0
"OBS",2018,,"5/19/2018",,,"CP",367,"OA","NPT","505730","630",0,50,0,11.983792,17.1321,0
"OBS",2018,,"2/24/2018",,,"CP",34017,"A80","NPT","725201","541",0,50,0,20.833575,21.35234,0
"OBS",2018,,"1/27/2018",,,"CP",661,"OA","NPT","795230","542",0,50,0,13.27511,17.35039,0
"OBS",2018,,"3/10/2018",,,"CP",3835,"A80","NPT","715202","541",0,50,0,12.0026298,12.13064,0
"OBS",2018,,"4/7/2018",,,"CP",2123,"OA","NPT","565604","620",0,50,0,22.4103825,22.63675,0
"OBS",2018,,"3/31/2018",,,"CP",3423,"A80","NPT","715130","541",0,50,0,38.9718,38.9718,0
"OBS",2018,,"12/15/2018",,,"CP",367,"OA","NPT","525702","630",0,50,0,4.3429502424,4.7328225453,0
"ELLR",2018,4600553,"8/31/2018","9/1/2018","SPT","S",1846,"OA","PTR","605431","610",4.1605866508858606405,40,0.0906931465,45.875425117,45.875425117,4.1605866508858606405
"ELLR",2018,4000590,"3/14/2018","3/14/2018","KOD","S",7079,"OA","PTR","545732","620",1.05739480634212199196,40,0.0088638138,117.6047081393,119.2934362342,1.05739480634212199196
"OBS",2018,,"7/14/2018",,,"CP",3819,"OA","NPT","695239","610",1.27362874863721,50,0.0699298438,17.8342,18.21295,1.27362874863721
"OBS",2018,,"10/27/2018",,,"CP",4093,"A80","NPT","725201","541",0,50,0,26.28866,26.32696,0
"OBS",2018,,"8/4/2018",,,"CP",2800,"RPP","NPT","535530","630",0,50,0,16.93302,16.93302,0
"OBS",2018,,"12/8/2018",,,"CP",367,"OA","NPT","545602","620",0,50,0,15.4984540277,15.8293116355,0
"ELLR",2018,4618217,"10/6/2018","10/8/2018","KOD","S",825,"OA","PTR","555600","620",0,50,0,122.1551467952,123.2344423892,0
"ELLR",2018,4596011,"8/26/2018","8/27/2018","SPT","S",4614,"OA","PTR","605431","610",5.68239429961578876325,40,0.0906931465,62.6551676605,62.6551676605,5.68239429961578876325
"OBS",2018,,"7/21/2018",,,"CP",3835,"A80","NPT","795200","542",0,50,0,8.26734,8.28299,0
"OBS",2018,,"8/25/2018",,,"CP",4093,"A80","NPT","795230","542",0,50,0,17.25669,17.45106,0
"OBS",2018,,"6/23/2018",,,"CP",367,"OA","NPT","505730","630",0,50,0,7.0715555,22.33078,0
"ELLR",2018,4037282,"5/20/2018","5/22/2018","KOD","S",3402,"OA","NPT","525702","630",0,40,0,4.4880095345,4.6976761955,0
"ELLR",2018,3998675,"3/4/2018","3/5/2018","KOD","S",4506,"OA","PTR","465901","640",0.6759075568606036307,40,0.0050983874,130.0553875029,132.5728125055,0.6759075568606036307
"OBS",2018,,"6/30/2018",,,"CP",1879,"RPP","NPT","565501","620",0,50,0,28.6295596,34.22243,0
"OBS",2018,,"6/23/2018",,,"CP",34249,"A80","NPT","705232","541",0,50,0,27.2412657,27.63787,0
"ELLR",2018,4610891,"9/9/2018","9/10/2018","KOD","S",5,"OA","NPT","515630","630",2.17048130922304211418,40,0.0356938071,49.973558124,60.8083442358,2.17048130922304211418
"ELLR",2018,4583961,"8/27/2018","8/27/2018","KCO","S",4212,"OA","PTR","605502","610",0,50,0,26.1060552629,26.1097491418,0
"OBS",2018,,"12/15/2018",,,"CP",367,"OA","NPT","525702","630",0,50,0,10.9945243903,13.7649484053,0
"ELLR",2018,4000150,"3/11/2018","3/12/2018","KOD","S",993,"OA","PTR","545732","620",1.16250052056310959336,40,0.0088638138,129.2946906989,131.1512794372,1.16250052056310959336
"OBS",2018,,"7/21/2018",,,"CP",3423,"A80","NPT","845130","543",0,50,0,24.79604,24.8246,0
"ELLR",2018,4608571,"9/7/2018","9/8/2018","KOD","S",2142,"OA","PTR","515730","630",6.64108441587690921822,40,0.0489042554,134.3830899058,135.7976798043,6.64108441587690921822
"OBS",2018,,"7/14/2018",,,"CP",661,"CDQ","NPT","825201","542",0,50,0,10.51875,10.625,0
"OBS",2018,,"3/10/2018",,,"M",3373,"OA","NPT","715202","541",0,50,0,24.32531,24.36883,0
"OBS",2018,,"10/20/2018",,,"CP",4093,"A80","NPT","715130","541",0,50,0,18.84648,18.86028,0
"OBS",2018,,"6/30/2018",,,"CP",1879,"RPP","NPT","565501","620",0,50,0,18.646976,21.4491,0
"OBS",2018,,"8/4/2018",,,"CP",2134,"A80","NPT","805132","542",0,50,0,42.7055013,43.72463,0
"OBS",2018,,"6/30/2018",,,"CP",3423,"A80","NPT","795230","542",0,50,0,16.14798,16.19881,0
"OBS",2018,,"7/7/2018",,,"CP",1879,"RPP","NPT","565501","620",0,50,0,23.8480406,23.86128,0
"OBS",2018,,"8/25/2018",,,"CP",34017,"A80","NPT","725201","541",0,50,0,3.6183411,5.01944,0
"OBS",2018,,"8/4/2018",,,"CP",3367,"OA","NPT","695200","610",0,50,0,7.3586304,7.77472,0
"OBS",2018,,"10/27/2018",,,"CP",4093,"A80","NPT","715202","541",0,50,0,37.37467,37.79986,0
"ELLR",2018,4009331,"4/11/2018","4/15/2018","KOD","S",4037,"OA","NPT","555600","620",5.25956355690160011432,40,0.1253620794,35.4719878874,41.9549801828,5.25956355690160011432
"OBS",2018,,"7/14/2018",,,"M",3373,"OA","NPT","795230","542",0,50,0,18.6541281,19.27551,0
"OBS",2018,,"10/13/2018",,,"CP",3835,"A80","NPT","715130","541",0,50,0,12.8060182,13.73461,0
"ELLR",2018,4002272,"3/20/2018","3/22/2018","KOD","S",1043,"OA","PTR","545732","620",1.00995966646046519066,40,0.0080175478,124.1854262433,125.9686492247,1.00995966646046519066
"OBS",2018,,"7/14/2018",,,"CP",2733,"A80","NPT","715202","541",0,50,0,6.2180184,6.59812,0
"ELLR",2018,4603001,"9/3/2018","9/4/2018","SPT","S",4579,"OA","PTR","605431","610",1.6077601148252314789,40,0.0948311614,16.9539220135,16.9539220135,1.6077601148252314789
"OBS",2018,,"6/16/2018",,,"CP",3423,"A80","NPT","785131","542",0,50,0,18.0778134,18.13499,0
"OBS",2018,,"3/10/2018",,,"CP",3835,"A80","NPT","725201","541",0,50,0,32.2201572,32.55701,0
"OBS",2018,,"7/7/2018",,,"CP",2123,"OA","PTR","415900","640",0,50,0,0.42471,0.429,0
"ELLR",2018,4597375,"8/27/2018","8/28/2018","KOD","S",1623,"OA","PTR","555600","620",4.4447239251256622428,40,0.036765194,120.3122009959,120.8948856662,4.4447239251256622428
"OBS",2018,,"8/18/2018",,,"CP",3819,"RPP","NPT","555532","620",0,50,0,34.817955,34.86848,0
"ELLR",2018,3996543,"2/23/2018","2/25/2018","KOD","S",523,"OA","PTR","565635","620",43.63504674508790137038,50,0.3348910843,128.5036256055,130.2962329866,43.63504674508790137038
"OBS",2018,,"12/8/2018",,,"CP",367,"OA","NPT","545602","620",0,50,0,21.96408,26.36124,0
"OBS",2018,,"11/17/2018",,,"CP",4093,"A80","NPT","715130","541",0,50,0,33.3753248,33.82785,0
"OBS",2018,,"10/6/2018",,,"CP",3819,"A80","NPT","725201","541",0,50,0,4.7687264,5.91788,0
"ELLR",2018,3994222,"2/9/2018","2/12/2018","ADA","S",5000,"OA","NPT","735201","541",0,40,0,50.8236365104,53.2326092906,0
"OBS",2018,,"7/28/2018",,,"CP",2733,"A80","NPT","855200","543",0,50,0,8.9855468,9.43101,0
"OBS",2018,,"8/11/2018",,,"CP",3835,"A80","NPT","735201","541",0,50,0,31.028,31.87181,0
"ELLR",2018,4618573,"10/9/2018","10/10/2018","SPT","S",5000,"OA","PTR","605431","610",22.90850147830055215365,40,0.2045957941,111.9388858457,111.9695621265,22.90850147830055215365
"OBS",2018,,"6/16/2018",,,"CP",2733,"A80","NPT","705232","541",0,50,0,25.9158527,26.85529,0
"ELLR",2018,4618219,"10/7/2018","10/8/2018","AKU","S",4131,"OA","PTR","665301","610",10.3160802143247676015,40,0.2045957941,50.4079468742,50.421760915,10.3160802143247676015
"OBS",2018,,"11/10/2018",,,"CP",2134,"A80","NPT","715202","541",0,50,0,32.1217515,33.76846,0
"ELLR",2018,4583745,"9/1/2018","9/2/2018","KCO","S",1889,"OA","PTR","605431","610",3.749521635511642305,40,0.103957119,36.0628613768,36.067964095,3.749521635511642305
"OBS",2018,,"8/4/2018",,,"CP",4093,"A80","NPT","845130","543",0,50,0,32.89309,33.05412,0
"OBS",2018,,"6/23/2018",,,"CP",2733,"A80","NPT","705232","541",0,50,0,41.6500694,49.87854,0
"ELLR",2018,3995748,"2/16/2018","2/19/2018","ADA","S",3002,"OA","NPT","735201","541",0,50,0,127.5669018196,129.0781392975,0
"ELLR",2018,4602222,"8/31/2018","9/1/2018","KOD","S",251,"OA","PTR","555600","620",5.5240599659587810872,40,0.0449242982,118.5647363904,122.963745396,5.5240599659587810872
"ELLR",2018,4597769,"8/28/2018","8/29/2018","KOD","S",1191,"OA","PTR","555600","620",10.063654124977583577,50,0.071588898,135.5465543347,140.5756256365,10.063654124977583577
"OBS",2018,,"7/14/2018",,,"CP",2733,"A80","NPT","715202","541",0,50,0,14.7536961,15.09877,0
"ELLR",2018,3999720,"3/10/2018","3/11/2018","KOD","S",435,"OA","PTR","545732","620",0.94039252225327330935,40,0.0100682205,92.3486849777,93.4020587107,0.94039252225327330935
"OBS",2018,,"9/1/2018",,,"CP",2800,"OA","NPT","655330","610",0,50,0,5.02669,5.33493,0
"OBS",2018,,"8/25/2018",,,"CP",3423,"A80","NPT","715202","541",0,50,0,20.1646516,20.7049,0
"OBS",2018,,"6/16/2018",,,"CP",2123,"OA","NPT","565534","620",0,50,0,8.6256954,10.78615,0
"OBS",2018,,"7/28/2018",,,"CP",2800,"RPP","NPT","555532","620",0,50,0,25.35487,26.27418,0
"OBS",2018,,"8/18/2018",,,"CP",34249,"A80","NPT","845202","543",2.740269010491585,50,0.1557249741,16.8628734,17.59685,2.740269010491585
"ELLR",2018,3995662,"2/18/2018","2/19/2018","KOD","S",435,"OA","PTR","555701","620",12.3951683074894414494,40,0.131268374,93.1270494846,94.4261586381,12.3951683074894414494
"OBS",2018,,"10/27/2018",,,"CP",3819,"A80","NPT","725201","541",0,50,0,19.0249447,19.97492,0
"ELLR",2018,3993058,"2/5/2018","2/6/2018","KOD","S",1674,"OA","PTR","555600","620",8.46688854537488432134,40,0.1226891047,68.3765459476,69.0109245322,8.46688854537488432134
"OBS",2018,,"9/1/2018",,,"CP",3819,"A80","NPT","845202","543",0,50,0,31.52433,31.52433,0
"ELLR",2018,4003922,"3/22/2018","3/23/2018","KOD","S",519,"OA","PTR","545732","620",1.10199082175545894366,40,0.0080175478,135.5016486901,137.4473653597,1.10199082175545894366
"ELLR",2018,4003542,"3/21/2018","3/22/2018","KOD","S",2861,"OA","PTR","545732","620",0,50,0,86.6878522001,87.9326340954,0
"ELLR",2018,4612498,"9/11/2018","9/14/2018","KOD","S",1482,"OA","PTR","525702","630",2.86707210836906380486,40,0.0444659821,63.83714773,64.4778766366,2.86707210836906380486
"OBS",2018,,"7/7/2018",,,"CP",3369,"OA","NPT","415900","640",0,50,0,43.86294,44.306,0
"ELLR",2018,3998524,"3/2/2018","3/4/2018","KOD","S",4131,"OA","NPT","525630","630",0,40,0,7.4488939,8.8351199783,0
"OBS",2018,,"10/27/2018",,,"CP",2733,"CDQ","NPT","715202","541",0,50,0,10.9664181,11.12228,0
"ELLR",2018,4620862,"10/22/2018","10/24/2018","KOD","S",435,"OA","PTR","525630","630",25.554267331649785911,40,0.2554977686,97.9124489882,100.017575385,25.554267331649785911
"ELLR",2018,3993048,"2/5/2018","2/6/2018","KOD","S",7079,"OA","PTR","545732","620",6.30558316822340024014,40,0.1226891047,50.922365981,51.3948095362,6.30558316822340024014
"OBS",2018,,"3/24/2018",,,"CP",4635,"A80","NPT","715130","541",0,50,0,12.900646,12.92308,0
"OBS",2018,,"7/21/2018",,,"CP",1879,"RPP","NPT","555532","620",0,50,0,37.9205886,37.935,0
"OBS",2018,,"9/8/2018",,,"CP",2733,"A80","NPT","715202","541",0.7098265806184,50,0.0706277536,9.7481177,10.05025,0.7098265806184
"ELLR",2018,4604390,"9/3/2018","9/4/2018","KCO","S",25218,"OA","PTR","605503","610",1.4188395908621934743,40,0.0948311614,14.9617443245,14.9617443245,1.4188395908621934743
"OBS",2018,,"2/17/2018",,,"CP",3835,"A80","NPT","845202","543",0,50,0,57.548075,58.25851,0
"OBS",2018,,"7/21/2018",,,"CP",3835,"A80","NPT","795230","542",0,50,0,8.85065,9.05007,0
"ELLR",2018,4618392,"10/7/2018","10/8/2018","KOD","S",519,"OA","NPT","515700","630",0.1728211319918538055,40,0.009795055,16.1142603299,17.6437122601,0.1728211319918538055
"OBS",2018,,"7/7/2018",,,"CP",3835,"A80","NPT","895230","543",0,50,0,17.79369,17.84935,0
"ELLR",2018,4616954,"9/27/2018","9/29/2018","KOD","S",1571,"OA","NPT","525833","630",0,40,0,11.1743387534,15.0526259256,0
"OBS",2018,,"6/16/2018",,,"CP",2123,"OA","NPT","565534","620",0,50,0,3.3798249,4.301,0
"ELLR",2018,3997990,"2/26/2018","3/2/2018","ADA","S",3002,"OA","NPT","735201","541",0,50,0,200.2814337545,202.9851550605,0
"ELLR",2018,4146182,"6/8/2018","6/9/2018","KOD","S",1571,"RPP","NPT","505730","630",0,50,0,87.048542373,89.0362966912,0
"ELLR",2018,4000438,"3/10/2018","3/14/2018","ADA","S",4521,"SMPC","NPT","765138","541",0,40,0,32.8505016985,33.6123855958,0
"OBS",2018,,"4/7/2018",,,"CP",367,"OA","NPT","505730","630",0,50,0,7.2284688582,14.8728546713,0
"ELLR",2018,4598311,"8/28/2018","8/29/2018","SPT","S",4144,"OA","PTR","605503","610",1.6164449718883431229,40,0.0906931465,17.8232317906,17.8232317906,1.6164449718883431229
"OBS",2018,,"8/11/2018",,,"CP",3367,"OA","NPT","645331","610",0,50,0,7.5565512,8.05856,0
"OBS",2018,,"7/14/2018",,,"CP",3423,"A80","NPT","795102","542",0,50,0,49.63443,50.56853,0
"ELLR",2018,4601268,"9/1/2018","9/1/2018","SPT","S",4226,"OA","PTR","605431","610",1.99958889095958068918,50,0.0342882614,58.3170102337,58.3170102337,1.99958889095958068918
"OBS",2018,,"9/1/2018",,,"CP",4093,"A80","NPT","795230","542",0,50,0,21.66976,22.0252,0
"ELLR",2018,4619893,"10/15/2018","10/18/2018","KOD","S",1868,"OA","PTR","525702","630",5.90054894454812389182,40,0.0406035401,143.8495626674,145.3210466382,5.90054894454812389182
"ELLR",2018,4007359,"4/2/2018","4/2/2018","SPT","S",4579,"OA","NPT","605503","610",0,50,0,16.3551800849,16.3551800849,0
"ELLR",2018,4618392,"10/7/2018","10/8/2018","KOD","S",519,"OA","NPT","515730","630",0.23865775369888497,40,0.009795055,22.2530261695,24.365126454,0.23865775369888497
"OBS",2018,,"7/14/2018",,,"CP",34249,"A80","NPT","795230","542",0,50,0,18.4355712,18.81031,0
"ELLR",2018,4606470,"9/4/2018","9/6/2018","KOD","S",435,"OA","PTR","515730","630",4.68998678821764123032,40,0.0489042554,94.9024100208,95.9014046908,4.68998678821764123032
"ELLR",2018,4230439,"6/13/2018","6/16/2018","KOD","S",6182,"OA","NPT","555600","620",0,25,0,87.5031335718,92.2964221016,0
